確度,部門,プロジェクト名,内外,BIZ,S/L,AOコード,AOコード名,請求先,ヒト・モノ,売上1月,外注費1月,原価経費1月,社内人件費1月,売上総利益1月,率1月,売上2月,外注費2月,原価経費2月,社内人件費2月,売上総利益2月,率2月,売上3月,外注費3月,原価経費3月,社内人件費3月,売上総利益3月,率3月,売上4月,外注費4月,原価経費4月,社内人件費4月,売上総利益4月,率4月,売上5月,外注費5月,原価経費5月,社内人件費5月,売上総利益5月,率5月,売上6月,外注費6月,原価経費6月,社内人件費6月,売上総利益6月,率6月,売上7月,外注費7月,原価経費7月,社内人件費7月,売上総利益7月,率7月,売上8月,外注費8月,原価経費8月,社内人件費8月,売上総利益8月,率8月,売上9月,外注費9月,原価経費9月,社内人件費9月,売上総利益9月,率9月,売上10月,外注費10月,原価経費10月,社内人件費10月,売上総利益10月,率10月,売上11月,外注費11月,原価経費11月,社内人件費11月,売上総利益11月,率11月,売上12月,外注費12月,原価経費12月,社内人件費12月,売上総利益12月,率12月
①,ソリ開1,フランスベッド様システム保守運用作業(1Q),内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,950000,750000,5000,0,195000,0.205,950000,750000,5000,0,195000,0.205,950000,750000,5000,0,195000,0.205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
①,ソリ開1,フランスベッド様システム保守運用作業(2Q),内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1650000,750000,10000,508200,381800,0.231,1650000,750000,10000,508200,381800,0.231,1650000,750000,10000,508200,381800,0.231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
①,ソリ開1,フランスベッド様システム保守運用作業(3Q),内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1650000,750000,10000,508200,381800,0.231,1650000,750000,10000,508200,381800,0.231,1650000,750000,10000,508200,381800,0.231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
①,ソリ開1,フランスベッド様システム保守運用作業(4Q),内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1650000,750000,10000,508200,381800,0.231,1650000,750000,10000,508200,381800,0.231,1650000,750000,10000,508200,381800,0.231
④,ソリ開1,フランスベッド様システム保守運用作業_要員追加(2Q),内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
④,ソリ開1,フランスベッド様システム保守運用作業_要員追加(3Q),内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
④,ソリ開1,フランスベッド様システム保守運用作業_要員追加(4Q),内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
①,ソリ開1,ネオス 情報システム業務支援,外,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,999,その他,ネオス,ヒト,1000000,0,3000,726000,271000,0.271,1000000,0,3000,726000,271000,0.271,1000000,0,3000,726000,271000,0.271,1000000,0,3000,726000,271000,0.271,1000000,0,3000,726000,271000,0.271,1000000,0,3000,726000,271000,0.271,1000000,0,3000,726000,271000,0.271,1000000,0,3000,726000,271000,0.271,1000000,0,3000,726000,271000,0.271,1000000,0,3000,726000,271000,0.271,1000000,0,3000,726000,271000,0.271,1000000,0,3000,726000,271000,0.271
①,ソリ開1,ネオス BOライセンス保守,外,CIT,6b 情報機器･その他ｿﾌﾄ保守,999,その他,ネオス,モノ,376358,0,331340,0,45018,0.12,376358,0,331340,0,45018,0.12,376358,0,331340,0,45018,0.12,376358,0,331340,0,45018,0.12,376358,0,331340,0,45018,0.12,376358,0,331340,0,45018,0.12,376358,0,331340,0,45018,0.12,376358,0,331340,0,45018,0.12,376358,0,331340,0,45018,0.12,376358,0,331340,0,45018,0.12,376358,0,331340,0,45018,0.12,376362,0,331340,0,45022,0.12
①,ソリ開1,OutSystems製品保守（ES1Q）,内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,226950,0,0,163350,63600,0.28,226950,0,0,163350,63600,0.28,226950,0,0,163350,63600,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
①,ソリ開1,OutSystems製品保守（EIT1Q）,内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,28050,0,0,18150,9900,0.353,28050,0,0,18150,9900,0.353,28050,0,0,18150,9900,0.353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
①,ソリ開1,OutSystems製品保守（ES2Q）,内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226950,0,0,163350,63600,0.28,226950,0,0,163350,63600,0.28,226950,0,0,163350,63600,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
①,ソリ開1,OutSystems製品保守（EIT2Q）,内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28050,0,0,18150,9900,0.353,28050,0,0,18150,9900,0.353,28050,0,0,18150,9900,0.353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
②,ソリ開1,OutSystems製品保守（ES3Q）,内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226950,0,0,163350,63600,0.28,226950,0,0,163350,63600,0.28,226950,0,0,163350,63600,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
②,ソリ開1,OutSystems製品保守（EIT3Q）,内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28050,0,0,18150,9900,0.353,28050,0,0,18150,9900,0.353,28050,0,0,18150,9900,0.353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
②,ソリ開1,OutSystems製品保守（ES4Q）,内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226950,0,0,163350,63600,0.28,226950,0,0,163350,63600,0.28,226950,0,0,163350,63600,0.28
②,ソリ開1,OutSystems製品保守（EIT4Q）,内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28050,0,0,18150,9900,0.353,28050,0,0,18150,9900,0.353,28050,0,0,18150,9900,0.353
④,ソリ開1,OutSystems製品保守（ES1Q）要員追加,内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
④,ソリ開1,OutSystems製品保守（EIT1Q）要員追加,内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
④,ソリ開1,OutSystems製品保守（ES2Q）要員追加,内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
④,ソリ開1,OutSystems製品保守（EIT2Q）要員追加,内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
③,ソリ開1,OutSystems製品保守（ES3Q）要員追加,内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
③,ソリ開1,OutSystems製品保守（EIT3Q）要員追加,内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
③,ソリ開1,OutSystems製品保守（ES4Q）要員追加,内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
③,ソリ開1,OutSystems製品保守（EIT4Q）要員追加,内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
①,ソリ開1,レリアン様保守運用開発作業(運用)(1Q),内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,4250000,1520280,22500,1821600,885620,0.208,4250000,1520280,22500,1821600,885620,0.208,4250000,1600680,22500,1821600,805220,0.189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
①,ソリ開1,レリアン様保守運用開発作業(開発)(1Q),内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,2410000,1013520,10000,884400,502080,0.208,2410000,1013520,10000,884400,502080,0.208,2410000,1067120,10000,884400,448480,0.186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
①,ソリ開1,レリアン様保守運用開発作業(運用)(2Q),内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3487500,1477280,20000,1204500,785720,0.225,3487500,1477280,20000,1204500,785720,0.225,3487500,1477280,20000,1204500,785720,0.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
①,ソリ開1,レリアン様保守運用開発作業(開発)(2Q),内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2712500,1056520,10000,1006500,639480,0.236,2712500,1056520,10000,1006500,639480,0.236,2712500,1056520,10000,1006500,639480,0.236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
②,ソリ開1,レリアン様保守運用開発作業(運用)(3Q),内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3487500,1477280,20000,1204500,785720,0.225,3487500,1477280,20000,1204500,785720,0.225,3487500,1477280,20000,1204500,785720,0.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
②,ソリ開1,レリアン様保守運用開発作業(開発)(3Q),内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2712500,1056520,10000,1006500,639480,0.236,2712500,1056520,10000,1006500,639480,0.236,2712500,1056520,10000,1006500,639480,0.236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
②,ソリ開1,レリアン様保守運用開発作業(運用)(4Q),内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3487500,1477280,20000,1204500,785720,0.225,3487500,1477280,20000,1204500,785720,0.225,3487500,1477280,20000,1204500,785720,0.225
②,ソリ開1,レリアン様保守運用開発作業(開発)(4Q),内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2712500,1056520,10000,1006500,639480,0.236,2712500,1056520,10000,1006500,639480,0.236,2712500,1056520,10000,1006500,639480,0.236
④,ソリ開1,レリアン様POS7th開発(1Q),内,CIT,2a 個別案件型ｼｽﾃﾑ開発,405,APL,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
④,ソリ開1,レリアン様POS7th開発(2Q),内,CIT,2a 個別案件型ｼｽﾃﾑ開発,405,APL,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
④,ソリ開1,レリアン様POS7th開発(3Q),内,CIT,2a 個別案件型ｼｽﾃﾑ開発,405,APL,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
④,ソリ開1,レリアン様POS7th開発(4Q),内,CIT,2a 個別案件型ｼｽﾃﾑ開発,405,APL,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
①,ソリ開1,OLC様次期会計システムIFプログラム保守(1Q),内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,650000,0,2500,495000,152500,0.235,650000,0,2500,495000,152500,0.235,650000,0,2500,495000,152500,0.235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
④,ソリ開1,OLC様次期会計システムIFプログラム保守(2Q),内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
④,ソリ開1,OLC様次期会計システムIFプログラム保守(3Q),内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
④,ソリ開1,OLC様次期会計システムIFプログラム保守(4Q),内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
④,ソリ開1,統合保守 RPA 運用業務（1Q）,内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
④,ソリ開1,統合保守 RPA 運用業務（2Q）,内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
④,ソリ開1,統合保守 RPA 運用業務（3Q）,内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
④,ソリ開1,統合保守 RPA 運用業務（4Q）,内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
①,ソリ開1,トキワCDAssist保守（202003-202102）,外,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,株式会社トキワ,ヒト,225000,40000,5000,108900,71100,0.316,225000,40000,5000,108900,71100,0.316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
①,ソリ開1,トキワCDAssist保守（202103-202202）,外,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,株式会社トキワ,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,225000,40000,5000,108900,71100,0.316,225000,40000,5000,108900,71100,0.316,225000,40000,5000,108900,71100,0.316,225000,40000,5000,108900,71100,0.316,225000,40000,5000,108900,71100,0.316,225000,40000,5000,108900,71100,0.316,225000,40000,5000,108900,71100,0.316,225000,40000,5000,108900,71100,0.316,225000,40000,5000,108900,71100,0.316,225000,40000,5000,108900,71100,0.316
①,ソリ開1,紀伊産業処方設計保守（202010-202109）,外,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,紀伊産業株式会社,ヒト,516667,80000,5000,254100,177567,0.344,516667,80000,5000,254100,177567,0.344,516667,80000,5000,254100,177567,0.344,516667,80000,5000,254100,177567,0.344,516667,80000,5000,254100,177567,0.344,516667,80000,5000,254100,177567,0.344,516667,80000,5000,254100,177567,0.344,516667,80000,5000,254100,177567,0.344,516663,80000,5000,254100,177563,0.344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
①,ソリ開1,紀伊産業処方設計保守（202110-202209）,外,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,紀伊産業株式会社,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516667,80000,5000,254100,177567,0.344,516667,80000,5000,254100,177567,0.344,516667,80000,5000,254100,177567,0.344
①,ソリ開1,夢の島マリーナ　ゲート管理システム（保守）2020年度,外,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,スバル興業,ヒト,130000,30000,55000,0,45000,0.346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
①,ソリ開1,夢の島マリーナ　ゲート管理システム（保守）2021年度,外,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,スバル興業,ヒト,0,0,0,0,0,0,130000,30000,55000,0,45000,0.346,130000,30000,55000,0,45000,0.346,130000,30000,55000,0,45000,0.346,130000,30000,55000,0,45000,0.346,130000,30000,55000,0,45000,0.346,130000,30000,55000,0,45000,0.346,130000,30000,55000,0,45000,0.346,130000,30000,55000,0,45000,0.346,130000,30000,55000,0,45000,0.346,130000,30000,55000,0,45000,0.346,130000,30000,55000,0,45000,0.346
①,ソリ開1,夢の島マリーナ　ゲート管理システム（Azure利用料）,外,CIT,6b 情報機器･その他ｿﾌﾄ保守,999,その他,スバル興業,モノ,100635,0,85537,0,15098,0.15,100205,0,85173,0,15032,0.15,92600,0,78691,0,13909,0.15,99960,0,84963,0,14997,0.15,96400,0,81936,0,14464,0.15,100000,0,83000,0,17000,0.17,100000,0,83000,0,17000,0.17,100000,0,83000,0,17000,0.17,100000,0,83000,0,17000,0.17,100000,0,83000,0,17000,0.17,100000,0,83000,0,17000,0.17,100000,0,83000,0,17000,0.17
①,ソリ開1,新ゲート管理システム HW・SW_FortieGate更新(20/11-21/10）,外,CIT,6b 情報機器･その他ｿﾌﾄ保守,999,その他,スバル興業,モノ,25583,0,24300,0,1283,0.05,25583,0,24300,0,1283,0.05,25583,0,24300,0,1283,0.05,25583,0,24300,0,1283,0.05,25583,0,24300,0,1283,0.05,25583,0,24300,0,1283,0.05,25583,0,24300,0,1283,0.05,25583,0,24300,0,1283,0.05,25583,0,24300,0,1283,0.05,25583,0,24300,0,1283,0.05,0,0,0,0,0,0,0,0,0,0,0,0
①,ソリ開1,新ゲート管理システム HW・SW_FortieGate更新(21/11-22/10）,外,CIT,6b 情報機器･その他ｿﾌﾄ保守,999,その他,スバル興業,モノ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25583,0,24300,0,1283,0.05,25583,0,24300,0,1283,0.05
④,ソリ開1,ゲート管理システム　他社展開,外,CIT,2a 個別案件型ｼｽﾃﾑ開発,405,APL,スバル興業,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
④,ソリ開1,トキワCDAssist 英語版対応,外,CIT,2a 個別案件型ｼｽﾃﾑ開発,405,APL,株式会社トキワ,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
①,ソリ開1,Conductor保守（1Q）,内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,600000,440000,5000,0,155000,0.258,600000,440000,5000,0,155000,0.258,600000,440000,5000,0,155000,0.258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
①,ソリ開1,Conductor保守（2Q）,内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600000,440000,5000,0,155000,0.258,600000,440000,5000,0,155000,0.258,600000,440000,5000,0,155000,0.258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
①,ソリ開1,Conductor保守（3Q）,内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360000,280000,5000,0,75000,0.208,360000,280000,5000,0,75000,0.208,360000,280000,5000,0,75000,0.208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
③,ソリ開1,Conductor保守（4Q）,内,CIT,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
①,ソリ開1,製造事業部向けSPM保守サポート（1Q）,内,ES,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,1750000,822000,16000,363000,549000,0.314,1450000,650000,16000,363000,421000,0.29,1450000,650000,16000,363000,421000,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
④,ソリ開1,製造事業部向けSPM保守サポート（2Q）,内,ES,2b 個別案件型ｼｽﾃﾑ開発保守ｻｰﾋﾞｽ,405,APL,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
