会社コード,予実区分,計上年月,案件ナンバ,案件名,案件明細ナンバ,案件明細名,受注ナンバ,プロジェクトナンバ,第1階層コストセンタコード,第2階層コストセンタコード,コストセンタコード,コストセンタ名,科目コード,科目名,配賦用勘定科目区分,勘定科目区分,コストセンタ区分,原価属性,原価区分,サービスラインコード,プロジェクト区分,他勘定振替区分,コスト区分明細,配賦前フラグ,直課識別区分,発生事由区分,原価計算機能ID,配賦サブグループID,仕掛品コストセンタ区分,発生元識別キー,円貨換算金額（予算レート）,円貨換算金額（実績レート）,通貨,実績外貨金額,為替予実差,開発担当コストセンタコード,営業担当コストセンタコード
0007,2,202101,LAAN-2012-00687,IECO PCﾚﾝﾀﾙ（継続）（継続）（継続）（継続）（継続）（継続）（継続）（継続）（継続）（継続）（継続）,15,G-IECO PCﾚﾝﾀﾙ【R2マイクログリッド】,,LAPJ20120039,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P01,1,101,0,,1,05,005,,01_LAKGHG-000111903,1531,1531,,1531,0,AN7100,
0007,2,202101,LAAN-2012-00687,IECO PCﾚﾝﾀﾙ（継続）（継続）（継続）（継続）（継続）（継続）（継続）（継続）（継続）（継続）（継続）,15,G-IECO PCﾚﾝﾀﾙ【R2マイクログリッド】,,LAPJ20120039,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000111904,11836,11836,,11836,0,AN7100,
0007,2,202101,LAAN-2012-00687,IECO PCﾚﾝﾀﾙ（継続）（継続）（継続）（継続）（継続）（継続）（継続）（継続）（継続）（継続）（継続）,15,G-IECO PCﾚﾝﾀﾙ【R2マイクログリッド】,,LAPJ20120039,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,37898,37898,,37898,0,AN7100,
0007,2,202101,LAAN-2012-00687,IECO PCﾚﾝﾀﾙ（継続）（継続）（継続）（継続）（継続）（継続）（継続）（継続）（継続）（継続）（継続）,15,G-IECO PCﾚﾝﾀﾙ【R2マイクログリッド】,,LAPJ20120039,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P01,1,101,0,,1,05,020,,01_LAKGHG-000111906,318,318,,318,0,AN7100,
0007,2,202101,LAAN-2012-00687,IECO PCﾚﾝﾀﾙ（継続）（継続）（継続）（継続）（継続）（継続）（継続）（継続）（継続）（継続）（継続）,36,G-UDEL PCﾚﾝﾀﾙ【R2マイクログリッドッド】,LAJC-2101-00397,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000429471,2500,2500,JPY,2500,0,,
0007,2,202101,LAAN-2012-00687,IECO PCﾚﾝﾀﾙ（継続）（継続）（継続）（継続）（継続）（継続）（継続）（継続）（継続）（継続）（継続）,36,G-UDEL PCﾚﾝﾀﾙ【R2マイクログリッドッド】,,LAPJ20120044,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000111904,511,511,,511,0,AN7100,
0007,2,202101,LAAN-2012-00687,IECO PCﾚﾝﾀﾙ（継続）（継続）（継続）（継続）（継続）（継続）（継続）（継続）（継続）（継続）（継続）,36,G-UDEL PCﾚﾝﾀﾙ【R2マイクログリッドッド】,,LAPJ20120044,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,1586,1586,,1586,0,AN7100,
0007,2,202101,LAAN-2012-00688,DWJ Webセキュリテイ運用支援,1,G-DWJ Webセキュリテイ運用支援（1-3月）,LAJC-2012-00704,LAPJ20120252,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,CON,P00,1,101,1,,2,,,,02_LASK05-000429092,616000,616000,JPY,616000,0,AN7100,AN7600
0007,2,202101,LAAN-2012-00688,DWJ Webセキュリテイ運用支援,1,G-DWJ Webセキュリテイ運用支援（1-3月）,,LAPJ20120252,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,CON,P00,1,101,1,,1,06,,,01_LAKGHG-000112601,30249,30249,,30249,0,AN7100,AN7600
0007,2,202101,LAAN-2012-00688,DWJ Webセキュリテイ運用支援,1,G-DWJ Webセキュリテイ運用支援（1-3月）,,LAPJ20120252,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,02,CON,P00,1,101,1,,1,06,,,01_LAKGHG-000112601,510098,510098,,510098,0,AN7100,AN7600
0007,2,202101,LAAN-2012-00688,DWJ Webセキュリテイ運用支援,1,G-DWJ Webセキュリテイ運用支援（1-3月）,,LAPJ20120252,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,CON,P00,1,101,1,,1,06,,,01_LAKGHG-000112601,7721,7721,,7721,0,AN7100,AN7600
0007,2,202101,LAAN-2012-00699,Baanシステム保守_2101-2103,1,Baanシステム保守_2101-2103,LAJC-2012-00868,LAPJ20120370,ANJ00B,,ANJ0M0,事業管理部（西日本）,41100,売上高,,,2,0,,OBP,P00,1,101,1,,2,,,,02_LASK05-000429192,106100,106100,JPY,106100,0,ANJ100,ANJ0M0
0007,2,202101,LAAN-2012-00699,Baanシステム保守_2101-2103,1,Baanシステム保守_2101-2103,,LAPJ20120370,ANJ00B,,ANJ0M0,事業管理部（西日本）,42110,社内原価,,4,2,0,05,OBP,P00,1,101,1,,1,06,,,01_LAKGHG-000112654,66318,66318,,66318,0,ANJ100,ANJ0M0
0007,2,202101,LAAN-2012-00699,Baanシステム保守_2101-2103,1,Baanシステム保守_2101-2103,,LAPJ20120370,ANJ00B,,ANJ0M0,事業管理部（西日本）,42130,原価差額,,4,2,0,06,OBP,P00,1,101,1,,1,06,,,01_LAKGHG-000112654,13413,13413,,13413,0,ANJ100,ANJ0M0
0007,2,202101,LAAN-2012-00700,オークマ様向Baanシステム運用サポート_2101-2103,1,オークマ様向Baanシステム運用サポート_2101-2103,LAJC-2012-00877,LAPJ20120371,ANJ00B,,ANJ0M0,事業管理部（西日本）,41100,売上高,,,2,0,,OBP,P00,1,101,1,,2,,,,02_LASK05-000429193,530000,530000,JPY,530000,0,ANJ100,ANJ0M0
0007,2,202101,LAAN-2012-00700,オークマ様向Baanシステム運用サポート_2101-2103,1,オークマ様向Baanシステム運用サポート_2101-2103,,LAPJ20120371,ANJ00B,,ANJ0M0,事業管理部（西日本）,42110,社内原価,,4,2,0,05,OBP,P00,1,101,1,,1,06,,,01_LAKGHG-000112655,66318,66318,,66318,0,ANJ100,ANJ0M0
0007,2,202101,LAAN-2012-00700,オークマ様向Baanシステム運用サポート_2101-2103,1,オークマ様向Baanシステム運用サポート_2101-2103,,LAPJ20120371,ANJ00B,,ANJ0M0,事業管理部（西日本）,42120,社外原価外注,,4,2,0,02,OBP,P00,1,101,1,,1,06,,,01_LAKGHG-000112655,274468,274468,,274468,0,ANJ100,ANJ0M0
0007,2,202101,LAAN-2012-00700,オークマ様向Baanシステム運用サポート_2101-2103,1,オークマ様向Baanシステム運用サポート_2101-2103,,LAPJ20120371,ANJ00B,,ANJ0M0,事業管理部（西日本）,42130,原価差額,,4,2,0,06,OBP,P00,1,101,1,,1,06,,,01_LAKGHG-000112655,13413,13413,,13413,0,ANJ100,ANJ0M0
0007,2,202101,LAAN-2012-00701,SLA事務局作業費,1,D-SLA事務局作業費（160002-001）2021,LAJC-2012-00786,LAPJ20120229,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,P00,1,101,1,,2,,,,02_LASK05-000429183,280000,280000,JPY,280000,0,AN7400,AN7600
0007,2,202101,LAAN-2012-00701,SLA事務局作業費,1,D-SLA事務局作業費（160002-001）2021,,LAPJ20120229,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P00,1,101,1,,1,06,,,01_LAKGHG-000112586,38088,38088,,38088,0,AN7400,AN7600
0007,2,202101,LAAN-2012-00701,SLA事務局作業費,1,D-SLA事務局作業費（160002-001）2021,,LAPJ20120229,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P00,1,101,1,,1,06,,,01_LAKGHG-000112586,9201,9201,,9201,0,AN7400,AN7600
0007,2,202101,LAAN-2012-00703,【SLA】業務系サーバー運用人件費,1,D-【SLA】業務系サーバー運用人件費 (100208-001),LAJC-2012-00796,LAPJ20120231,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,P00,1,101,1,,2,,,,02_LASK05-000429188,7451000,7451000,JPY,7451000,0,AN7800,AN7600
0007,2,202101,LAAN-2012-00703,【SLA】業務系サーバー運用人件費,1,D-【SLA】業務系サーバー運用人件費 (100208-001),,LAPJ20120231,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P00,1,101,1,,1,06,,,01_LAKGHG-000112588,1440818,1440818,,1440818,0,AN7800,AN7600
0007,2,202101,LAAN-2012-00703,【SLA】業務系サーバー運用人件費,1,D-【SLA】業務系サーバー運用人件費 (100208-001),,LAPJ20120231,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,02,OSI,P00,1,101,1,,1,06,,,01_LAKGHG-000112588,4265657,4265657,,4265657,0,AN7800,AN7600
0007,2,202101,LAAN-2012-00703,【SLA】業務系サーバー運用人件費,1,D-【SLA】業務系サーバー運用人件費 (100208-001),,LAPJ20120231,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P00,1,101,1,,1,06,,,01_LAKGHG-000112588,509182,509182,,509182,0,AN7800,AN7600
0007,2,202101,LAAN-2012-00704,【SLA】WINDOWSクライアント運用人件費,1,D-WINDOWSクライアント運用人件費（100203-001）2021,LAJC-2012-00864,LAPJ20120232,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,P00,1,101,1,,2,,,,02_LASK05-000429189,5126850,5126850,JPY,5126850,0,AN7920,AN7600
0007,2,202101,LAAN-2012-00704,【SLA】WINDOWSクライアント運用人件費,1,D-WINDOWSクライアント運用人件費（100203-001）2021,,LAPJ20120232,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P00,1,101,1,,1,06,,,01_LAKGHG-000112589,202975,202975,,202975,0,AN7920,AN7600
0007,2,202101,LAAN-2012-00704,【SLA】WINDOWSクライアント運用人件費,1,D-WINDOWSクライアント運用人件費（100203-001）2021,,LAPJ20120232,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,02,OSI,P00,1,101,1,,1,06,,,01_LAKGHG-000112589,3908880,3908880,,3908880,0,AN7920,AN7600
0007,2,202101,LAAN-2012-00704,【SLA】WINDOWSクライアント運用人件費,1,D-WINDOWSクライアント運用人件費（100203-001）2021,,LAPJ20120232,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P00,1,101,1,,1,06,,,01_LAKGHG-000112589,33233,33233,,33233,0,AN7920,AN7600
0007,2,202101,LAAN-2012-00705,【SLA】PC保守人件費,1,D-PC保守人件費（100202-001）2021,LAJC-2012-00866,LAPJ20120234,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,P00,1,101,1,,2,,,,02_LASK05-000429190,5682500,5682500,JPY,5682500,0,AN7920,AN7600
0007,2,202101,LAAN-2012-00705,【SLA】PC保守人件費,1,D-PC保守人件費（100202-001）2021,,LAPJ20120234,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P00,1,101,1,,1,06,,,01_LAKGHG-000112590,56854,56854,,56854,0,AN7920,AN7600
0007,2,202101,LAAN-2012-00705,【SLA】PC保守人件費,1,D-PC保守人件費（100202-001）2021,,LAPJ20120234,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,02,OSI,P00,1,101,1,,1,06,,,01_LAKGHG-000112590,3806000,3806000,,3806000,0,AN7920,AN7600
0007,2,202101,LAAN-2012-00705,【SLA】PC保守人件費,1,D-PC保守人件費（100202-001）2021,,LAPJ20120234,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P00,1,101,1,,1,06,,,01_LAKGHG-000112590,8595,8595,,8595,0,AN7920,AN7600
0007,2,202101,LAAN-2012-00706,G-CCI AWS利用料,1,G-G1613-AWSｻﾎﾟｰﾄ費用（2021年1月-3月）,LAJC-2012-00783,LAPJ20120284,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,P00,1,101,1,,2,,,,02_LASK05-000426248,1941530,1941530,JPY,1941530,0,AN7100,AN7600
0007,2,202101,LAAN-2012-00706,G-CCI AWS利用料,1,G-G1613-AWSｻﾎﾟｰﾄ費用（2021年1月-3月）,,LAPJ20120284,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P00,1,101,1,,1,06,,,01_LAKGHG-000112618,215655,215655,,215655,0,AN7100,AN7600
0007,2,202101,LAAN-2012-00706,G-CCI AWS利用料,1,G-G1613-AWSｻﾎﾟｰﾄ費用（2021年1月-3月）,,LAPJ20120284,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,02,OSI,P00,1,101,1,,1,06,,,01_LAKGHG-000112618,325826,325826,,325826,0,AN7100,AN7600
0007,2,202101,LAAN-2012-00706,G-CCI AWS利用料,1,G-G1613-AWSｻﾎﾟｰﾄ費用（2021年1月-3月）,,LAPJ20120284,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P00,1,101,1,,1,06,,,01_LAKGHG-000112618,1048027,1048027,,1048027,0,AN7100,AN7600
0007,2,202101,LAAN-2012-00706,G-CCI AWS利用料,1,G-G1613-AWSｻﾎﾟｰﾄ費用（2021年1月-3月）,,LAPJ20120284,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P00,1,101,1,,1,06,,,01_LAKGHG-000112618,52973,52973,,52973,0,AN7100,AN7600
0007,2,202101,LAAN-2012-00707,【SLA】MAC支援運用人件費,1,D-MAC支援運用人件費（100204-001）2021,LAJC-2012-00798,LAPJ20120235,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,P00,1,101,1,,2,,,,02_LASK05-000429207,2549600,2549600,JPY,2549600,0,AN7920,AN7600
0007,2,202101,LAAN-2012-00707,【SLA】MAC支援運用人件費,1,D-MAC支援運用人件費（100204-001）2021,,LAPJ20120235,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P00,1,101,1,,1,06,,,01_LAKGHG-000112591,195201,195201,,195201,0,AN7920,AN7600
0007,2,202101,LAAN-2012-00707,【SLA】MAC支援運用人件費,1,D-MAC支援運用人件費（100204-001）2021,,LAPJ20120235,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,02,OSI,P00,1,101,1,,1,06,,,01_LAKGHG-000112591,1742390,1742390,,1742390,0,AN7920,AN7600
0007,2,202101,LAAN-2012-00707,【SLA】MAC支援運用人件費,1,D-MAC支援運用人件費（100204-001）2021,,LAPJ20120235,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P00,1,101,1,,1,06,,,01_LAKGHG-000112591,27660,27660,,27660,0,AN7920,AN7600
0007,2,202101,LAAN-2012-00708,【SLA】インフラ系サーバー運用人件費,1,D-インフラ系サーバー運用人件費 （100206-001）,LAJC-2012-00875,LAPJ20120236,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,P00,1,101,1,,2,,,,02_LASK05-000429202,1620000,1620000,JPY,1620000,0,AN7400,AN7600
0007,2,202101,LAAN-2012-00708,【SLA】インフラ系サーバー運用人件費,1,D-インフラ系サーバー運用人件費 （100206-001）,,LAPJ20120236,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P00,1,101,1,,1,06,,,01_LAKGHG-000112592,205356,205356,,205356,0,AN7400,AN7600
0007,2,202101,LAAN-2012-00708,【SLA】インフラ系サーバー運用人件費,1,D-インフラ系サーバー運用人件費 （100206-001）,,LAPJ20120236,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,02,OSI,P00,1,101,1,,1,06,,,01_LAKGHG-000112592,578932,578932,,578932,0,AN7400,AN7600
0007,2,202101,LAAN-2012-00708,【SLA】インフラ系サーバー運用人件費,1,D-インフラ系サーバー運用人件費 （100206-001）,,LAPJ20120236,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P00,1,101,1,,1,06,,,01_LAKGHG-000112592,49435,49435,,49435,0,AN7400,AN7600
0007,2,202101,LAAN-2012-00709,CCI ITｲﾝﾌﾗ運用業務支援ｻｰﾋﾞｽ ※変動費,1,G-USCY-G1405 ITｲﾝﾌﾗ運用業務支援ｻｰﾋﾞｽ(2021年度1Q分) ※変動費,LAJC-2012-00604,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000426238,80900,80900,JPY,80900,0,,
0007,2,202101,LAAN-2012-00709,CCI ITｲﾝﾌﾗ運用業務支援ｻｰﾋﾞｽ ※変動費,1,G-USCY-G1405 ITｲﾝﾌﾗ運用業務支援ｻｰﾋﾞｽ(2021年度1Q分) ※変動費,,LAPJ20120038,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P01,1,101,0,,1,05,005,,01_LAKGHG-000111903,13945,13945,,13945,0,AN7100,
0007,2,202101,LAAN-2012-00709,CCI ITｲﾝﾌﾗ運用業務支援ｻｰﾋﾞｽ ※変動費,1,G-USCY-G1405 ITｲﾝﾌﾗ運用業務支援ｻｰﾋﾞｽ(2021年度1Q分) ※変動費,,LAPJ20120038,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000111904,48073,48073,,48073,0,AN7100,
0007,2,202101,LAAN-2012-00709,CCI ITｲﾝﾌﾗ運用業務支援ｻｰﾋﾞｽ ※変動費,1,G-USCY-G1405 ITｲﾝﾌﾗ運用業務支援ｻｰﾋﾞｽ(2021年度1Q分) ※変動費,,LAPJ20120038,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,2238,2238,,2238,0,AN7100,
0007,2,202101,LAAN-2012-00709,CCI ITｲﾝﾌﾗ運用業務支援ｻｰﾋﾞｽ ※変動費,1,G-USCY-G1405 ITｲﾝﾌﾗ運用業務支援ｻｰﾋﾞｽ(2021年度1Q分) ※変動費,,LAPJ20120038,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P01,1,101,0,,1,05,020,,01_LAKGHG-000111906,3341,3341,,3341,0,AN7100,
0007,2,202101,LAAN-2012-00709,CCI ITｲﾝﾌﾗ運用業務支援ｻｰﾋﾞｽ ※変動費,2,G-UKIT-G2449 ITｲﾝﾌﾗ運用業務支援ｻｰﾋﾞｽ(2021年度1Q分) ※変動費,LAJC-2012-00604,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000426239,238800,238800,JPY,238800,0,,
0007,2,202101,LAAN-2012-00709,CCI ITｲﾝﾌﾗ運用業務支援ｻｰﾋﾞｽ ※変動費,2,G-UKIT-G2449 ITｲﾝﾌﾗ運用業務支援ｻｰﾋﾞｽ(2021年度1Q分) ※変動費,,LAPJ20120042,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P01,1,101,0,,1,05,005,,01_LAKGHG-000111903,25016,25016,,25016,0,AN7100,
0007,2,202101,LAAN-2012-00709,CCI ITｲﾝﾌﾗ運用業務支援ｻｰﾋﾞｽ ※変動費,2,G-UKIT-G2449 ITｲﾝﾌﾗ運用業務支援ｻｰﾋﾞｽ(2021年度1Q分) ※変動費,,LAPJ20120042,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000111904,21154,21154,,21154,0,AN7100,
0007,2,202101,LAAN-2012-00709,CCI ITｲﾝﾌﾗ運用業務支援ｻｰﾋﾞｽ ※変動費,2,G-UKIT-G2449 ITｲﾝﾌﾗ運用業務支援ｻｰﾋﾞｽ(2021年度1Q分) ※変動費,,LAPJ20120042,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P01,1,101,0,,1,05,020,,01_LAKGHG-000111906,6386,6386,,6386,0,AN7100,
0007,2,202101,LAAN-2012-00710,【SLA】導入運用人件費(OA機器導入),1,D-導入運用人件費(OA機器導入)（100201-001）2021,LAJC-2012-00854,LAPJ20120237,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,P00,1,101,1,,2,,,,02_LASK05-000429182,10793000,10793000,JPY,10793000,0,AN7920,AN7600
0007,2,202101,LAAN-2012-00710,【SLA】導入運用人件費(OA機器導入),1,D-導入運用人件費(OA機器導入)（100201-001）2021,,LAPJ20120237,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P00,1,101,1,,1,06,,,01_LAKGHG-000112593,2855301,2855301,,2855301,0,AN7920,AN7600
0007,2,202101,LAAN-2012-00710,【SLA】導入運用人件費(OA機器導入),1,D-導入運用人件費(OA機器導入)（100201-001）2021,,LAPJ20120237,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,02,OSI,P00,1,101,1,,1,06,,,01_LAKGHG-000112593,4908749,4908749,,4908749,0,AN7920,AN7600
0007,2,202101,LAAN-2012-00710,【SLA】導入運用人件費(OA機器導入),1,D-導入運用人件費(OA機器導入)（100201-001）2021,,LAPJ20120237,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P00,1,101,1,,1,06,,,01_LAKGHG-000112593,199082,199082,,199082,0,AN7920,AN7600
0007,2,202101,LAAN-2012-00711,開発保守インフラ利用料（2021年度）（100281-001）,1,D-開発保守インフラ利用料（2021年度）（100281-001）,LAJC-2012-00843,LAPJ20120238,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,FSM,P00,1,101,1,,2,,,,02_LASK05-000429172,7947000,7947000,JPY,7947000,0,AN7920,AN7600
0007,2,202101,LAAN-2012-00711,開発保守インフラ利用料（2021年度）（100281-001）,1,D-開発保守インフラ利用料（2021年度）（100281-001）,,LAPJ20120238,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,FSM,P00,1,101,1,,1,06,,,01_LAKGHG-000112594,7753172,7753172,,7753172,0,AN7920,AN7600
0007,2,202101,LAAN-2012-00713,ProgOfficeEnterpriseｻｰﾋﾞｽ利用料（2021年度）,1,G-GTEL-G2954-ProgOfficeEnterpriseｻｰﾋﾞｽ利用料 (2021年度),LAJC-2012-00609,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000426240,657600,657600,JPY,657600,0,,
0007,2,202101,LAAN-2012-00713,ProgOfficeEnterpriseｻｰﾋﾞｽ利用料（2021年度）,1,G-GTEL-G2954-ProgOfficeEnterpriseｻｰﾋﾞｽ利用料 (2021年度),,LAPJ20120147,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,509718,509718,,509718,0,AN7400,
0007,2,202101,LAAN-2012-00718,経費予算マネジメント,1,D-経費予算マネジメント（160003-001）2021,LAJC-2012-00791,LAPJ20120251,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,P00,1,101,1,,2,,,,02_LASK05-000429185,271400,271400,JPY,271400,0,AN7920,AN7600
0007,2,202101,LAAN-2012-00718,経費予算マネジメント,1,D-経費予算マネジメント（160003-001）2021,,LAPJ20120251,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P00,1,101,1,,1,06,,,01_LAKGHG-000112600,124025,124025,,124025,0,AN7920,AN7600
0007,2,202101,LAAN-2012-00718,経費予算マネジメント,1,D-経費予算マネジメント（160003-001）2021,,LAPJ20120251,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P00,1,101,1,,1,06,,,01_LAKGHG-000112600,-35493,-35493,,-35493,0,AN7920,AN7600
0007,2,202101,LAAN-2012-00720,アルジェニクスジャパン マイナンバー管理 2021年度,1,アルジェニクスジャパン マイナンバー 運用サービス(基本) 201216-211231,LAJC-2012-00615,,AN500B,,AN50N0,営業部（ＴＣ）,41100,売上高,,,2,0,,OBP,,,,1,,2,,,,02_LASK05-000429059,95801,95801,JPY,95801,0,,
0007,2,202101,LAAN-2012-00720,アルジェニクスジャパン マイナンバー管理 2021年度,1,アルジェニクスジャパン マイナンバー 運用サービス(基本) 201216-211231,,LAPJ21010227,AN500B,,AN50N0,営業部（ＴＣ）,42120,社外原価外注,,4,2,0,01,OBP,P01,1,101,0,,1,05,010,,01_LAKGHG-000111904,86137,86137,,86137,0,AN5500,
0007,2,202101,LAAN-2012-00721,法務ﾏﾈｼﾞﾒﾝﾄ局 ｱﾝｹｰﾄｼｽﾃﾑ利用料,1,D-IT商品 法務ﾏﾈｼﾞﾒﾝﾄ局 CSRｱﾝｹｰﾄｼｽﾃﾑ利用料 上期分,LAJC-2012-00614,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000429058,41770,41770,JPY,41770,0,,
0007,2,202101,LAAN-2012-00721,法務ﾏﾈｼﾞﾒﾝﾄ局 ｱﾝｹｰﾄｼｽﾃﾑ利用料,1,D-IT商品 法務ﾏﾈｼﾞﾒﾝﾄ局 CSRｱﾝｹｰﾄｼｽﾃﾑ利用料 上期分,,,AN700B,,AN7600,ＩＣＴ営業部,42121,社外原価仕入,,3,2,0,,HSM,,,,1,,1,,,,05_LAKGFR-000060003,40750,40750,JPY,40750,0,,
0007,2,202101,LAAN-2012-00722,IECO PCﾚﾝﾀﾙ（継続）（継続）（継続）（継続）（継続）（継続）（継続）（継続）（継続）（継続）（継続）,19,G-IECO PCﾚﾝﾀﾙ【H31家庭用蓄電池】,LAJC-2101-00407,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000429478,16825,16825,JPY,16825,0,,
0007,2,202101,LAAN-2012-00722,IECO PCﾚﾝﾀﾙ（継続）（継続）（継続）（継続）（継続）（継続）（継続）（継続）（継続）（継続）（継続）,19,G-IECO PCﾚﾝﾀﾙ【H31家庭用蓄電池】,,LAPJ20120039,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P01,1,101,0,,1,05,005,,01_LAKGHG-000111903,306,306,,306,0,AN7100,
0007,2,202101,LAAN-2012-00722,IECO PCﾚﾝﾀﾙ（継続）（継続）（継続）（継続）（継続）（継続）（継続）（継続）（継続）（継続）（継続）,19,G-IECO PCﾚﾝﾀﾙ【H31家庭用蓄電池】,,LAPJ20120039,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000111904,2367,2367,,2367,0,AN7100,
