会社コード,予実区分,計上年月,案件ナンバ,案件名,案件明細ナンバ,案件明細名,受注ナンバ,プロジェクトナンバ,第1階層コストセンタコード,第2階層コストセンタコード,コストセンタコード,コストセンタ名,科目コード,科目名,配賦用勘定科目区分,勘定科目区分,コストセンタ区分,原価属性,原価区分,サービスラインコード,プロジェクト区分,他勘定振替区分,コスト区分明細,配賦前フラグ,直課識別区分,発生事由区分,原価計算機能ID,配賦サブグループID,仕掛品コストセンタ区分,発生元識別キー,円貨換算金額（予算レート）,円貨換算金額（実績レート）,通貨,実績外貨金額,為替予実差,開発担当コストセンタコード,営業担当コストセンタコード
0007,2,202102,LAAN-1607-00171,K-GSUB 静岡支社 ESQ PC 1台導入の件（HP ProDesk 600 G2 SF/CT）,1,G-K-GSUB 静岡支社 ESQ PC 1台導入の件（HP ProDesk 600 G2 SF/CT）,LAJC-1607-00156,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000430046,1783,1783,JPY,1783,0,,
0007,2,202102,LAAN-1607-00171,K-GSUB 静岡支社 ESQ PC 1台導入の件（HP ProDesk 600 G2 SF/CT）,1,G-K-GSUB 静岡支社 ESQ PC 1台導入の件（HP ProDesk 600 G2 SF/CT）,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,1704,1704,,1704,0,AN7920,
0007,2,202102,LAAN-1607-00173,K-GSUB さいたまｵﾌｨｽ ESQ PC 1台導入の件（HP ProDesk 600 G2 SF,1,G-K-GSUB さいたまｵﾌｨｽ ESQ PC 1台導入の件（HP ProDesk 600 G2 SF/CT）,LAJC-1607-00158,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000430047,1783,1783,JPY,1783,0,,
0007,2,202102,LAAN-1607-00173,K-GSUB さいたまｵﾌｨｽ ESQ PC 1台導入の件（HP ProDesk 600 G2 SF,1,G-K-GSUB さいたまｵﾌｨｽ ESQ PC 1台導入の件（HP ProDesk 600 G2 SF/CT）,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,1704,1704,,1704,0,AN7920,
0007,2,202102,LAAN-1607-00177,K-GSUB 本社 ESQ PC 2台導入の件（HP ProDesk 600 G1 SF/CT）,1,G-K-GSUB 本社 ESQ PC 2台導入の件（HP ProDesk 600 G1 SF/CT）,LAJC-1607-00162,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000430048,3559,3559,JPY,3559,0,,
0007,2,202102,LAAN-1607-00177,K-GSUB 本社 ESQ PC 2台導入の件（HP ProDesk 600 G1 SF/CT）,1,G-K-GSUB 本社 ESQ PC 2台導入の件（HP ProDesk 600 G1 SF/CT）,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,3402,3402,,3402,0,AN7920,
0007,2,202102,LAAN-1607-00179,K-GSUB 本社 ESQ PC 2台導入の件（HP ProDesk 600 G1 SF/CT）,1,G-K-GSUB 本社 ESQ PC 2台導入の件（HP ProDesk 600 G1 SF/CT）,LAJC-1607-00164,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000430049,3559,3559,JPY,3559,0,,
0007,2,202102,LAAN-1607-00179,K-GSUB 本社 ESQ PC 2台導入の件（HP ProDesk 600 G1 SF/CT）,1,G-K-GSUB 本社 ESQ PC 2台導入の件（HP ProDesk 600 G1 SF/CT）,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,3402,3402,,3402,0,AN7920,
0007,2,202102,LAAN-1607-00185,K-GSUB 計算業務部(請求課)分 ｲﾝﾊﾟｸﾄﾄﾞｯﾄﾌﾟﾘﾝﾀｰ 4台ﾘﾌﾟﾚｰｽの件,1,G-K-GSUB 計算業務部(請求課)分 ｲﾝﾊﾟｸﾄﾄﾞｯﾄﾌﾟﾘﾝﾀｰ 4台ﾘﾌﾟﾚｰｽの件(EPSON VP-4300),LAJC-1607-00170,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000430050,13974,13974,JPY,13974,0,,
0007,2,202102,LAAN-1607-00185,K-GSUB 計算業務部(請求課)分 ｲﾝﾊﾟｸﾄﾄﾞｯﾄﾌﾟﾘﾝﾀｰ 4台ﾘﾌﾟﾚｰｽの件,1,G-K-GSUB 計算業務部(請求課)分 ｲﾝﾊﾟｸﾄﾄﾞｯﾄﾌﾟﾘﾝﾀｰ 4台ﾘﾌﾟﾚｰｽの件(EPSON VP-4300),,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,13357,13357,,13357,0,AN7920,
0007,2,202102,LAAN-1607-00433,パラマウントベッド様Baanサーバリプレース（保守系）,1,パラマウントベッド様Baanサーバリプレース（本番サイト）CTC発注,LAJC-1609-00058,,ANJ00B,,ANJ0M0,事業管理部（西日本）,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000430062,219704,219704,JPY,219704,0,,
0007,2,202102,LAAN-1607-00433,パラマウントベッド様Baanサーバリプレース（保守系）,1,パラマウントベッド様Baanサーバリプレース（本番サイト）CTC発注,,,ANJ00B,,ANJ0M0,事業管理部（西日本）,42121,社外原価仕入,,3,2,0,,HSM,,,,1,,1,,,,05_LAKGFR-000060376,201401,201401,JPY,201401,0,,
0007,2,202102,LAAN-1607-00433,パラマウントベッド様Baanサーバリプレース（保守系）,2,パラマウントベッド様Baanサーバリプレース（DRサイト）CTC発注,LAJC-1609-00058,,ANJ00B,,ANJ0M0,事業管理部（西日本）,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000430064,148629,148629,JPY,148629,0,,
0007,2,202102,LAAN-1607-00433,パラマウントベッド様Baanサーバリプレース（保守系）,2,パラマウントベッド様Baanサーバリプレース（DRサイト）CTC発注,,,ANJ00B,,ANJ0M0,事業管理部（西日本）,42121,社外原価仕入,,3,2,0,,HSM,,,,1,,1,,,,05_LAKGFR-000060376,136011,136011,JPY,136011,0,,
0007,2,202102,LAAN-1608-00133,K-GSUB 広島支社 ESQ PC 1台導入の件（HP ProDesk 600 G2 SF/CT),1,G-K-GSUB 広島支社 ESQ PC 1台導入の件（HP ProDesk 600 G2 SF/CT),LAJC-1608-00094,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000430051,1783,1783,JPY,1783,0,,
0007,2,202102,LAAN-1608-00133,K-GSUB 広島支社 ESQ PC 1台導入の件（HP ProDesk 600 G2 SF/CT),1,G-K-GSUB 広島支社 ESQ PC 1台導入の件（HP ProDesk 600 G2 SF/CT),,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,1704,1704,,1704,0,AN7920,
0007,2,202102,LAAN-1608-00136,K-GSUB 徳島営業所 ESQ PC 1台導入の件（HP ProDesk 600 G2 SF/CT,1,G-K-GSUB 徳島営業所 ESQ PC 1台導入の件（HP ProDesk 600 G2 SF/CT）,LAJC-1608-00099,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000430052,1783,1783,JPY,1783,0,,
0007,2,202102,LAAN-1608-00136,K-GSUB 徳島営業所 ESQ PC 1台導入の件（HP ProDesk 600 G2 SF/CT,1,G-K-GSUB 徳島営業所 ESQ PC 1台導入の件（HP ProDesk 600 G2 SF/CT）,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,1704,1704,,1704,0,AN7920,
0007,2,202102,LAAN-1608-00138,K-GSUB 岡山支社 東銀座ﾙｰﾑ ESQ PC 4台導入の件（HP ProDesk 600 G2,1,G-K-GSUB 岡山支社 東銀座ﾙｰﾑ ESQ PC 4台導入の件（HP ProDesk 600 G2 SF/CT）,LAJC-1608-00100,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000430053,7132,7132,JPY,7132,0,,
0007,2,202102,LAAN-1608-00138,K-GSUB 岡山支社 東銀座ﾙｰﾑ ESQ PC 4台導入の件（HP ProDesk 600 G2,1,G-K-GSUB 岡山支社 東銀座ﾙｰﾑ ESQ PC 4台導入の件（HP ProDesk 600 G2 SF/CT）,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,6817,6817,,6817,0,AN7920,
0007,2,202102,LAAN-1608-00146,ｼｭﾚｯﾀﾞｰ保守の件,1,G-ｼｭﾚｯﾀﾞｰ保守の件,LAJC-1608-00109,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000430054,1842,1842,JPY,1842,0,,
0007,2,202102,LAAN-1608-00146,ｼｭﾚｯﾀﾞｰ保守の件,1,G-ｼｭﾚｯﾀﾞｰ保守の件,,,AN700B,,AN7600,ＩＣＴ営業部,42121,社外原価仕入,,3,2,0,,HSM,,,,1,,1,,,,05_LAKGFR-000060376,1797,1797,JPY,1797,0,,
0007,2,202102,LAAN-1610-00098,K-GSUB 静岡支社 ESQ PC 1台導入の件（HP ProDesk 600 G2 SF/CT）,1,G-K-GSUB 静岡支社 ESQ PC 1台導入の件（HP ProDesk 600 G2 SF/CT）,LAJC-1610-00154,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000430055,1783,1783,JPY,1783,0,,
0007,2,202102,LAAN-1610-00098,K-GSUB 静岡支社 ESQ PC 1台導入の件（HP ProDesk 600 G2 SF/CT）,1,G-K-GSUB 静岡支社 ESQ PC 1台導入の件（HP ProDesk 600 G2 SF/CT）,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,1704,1704,,1704,0,AN7920,
0007,2,202102,LAAN-1610-00108,K-GSUB 広島支社 (岡山支社 東銀座ﾙｰﾑ) ESQ PC 2台導入の件（HP ProDesk,1,G-K-GSUB 広島支社 (岡山支社 東銀座ﾙｰﾑ) ESQ PC 2台導入の件（HP ProDesk 600 G2 SF/CT）,LAJC-1610-00168,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000430056,3566,3566,JPY,3566,0,,
0007,2,202102,LAAN-1610-00108,K-GSUB 広島支社 (岡山支社 東銀座ﾙｰﾑ) ESQ PC 2台導入の件（HP ProDesk,1,G-K-GSUB 広島支社 (岡山支社 東銀座ﾙｰﾑ) ESQ PC 2台導入の件（HP ProDesk 600 G2 SF/CT）,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,3408,3408,,3408,0,AN7920,
0007,2,202102,LAAN-1610-00116,K-GSUB Skype専用非ESQﾉｰﾄPC 3台導入の件(HP ProBook 450 G3/C,1,G-K-GSUB Skype専用非ESQﾉｰﾄPC 3台導入の件(HP ProBook 450 G3/C,LAJC-1610-00190,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000430057,10842,10842,JPY,10842,0,,
0007,2,202102,LAAN-1610-00116,K-GSUB Skype専用非ESQﾉｰﾄPC 3台導入の件(HP ProBook 450 G3/C,1,G-K-GSUB Skype専用非ESQﾉｰﾄPC 3台導入の件(HP ProBook 450 G3/C,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,10363,10363,,10363,0,AN7920,
0007,2,202102,LAAN-1610-00127,K-GSUB 人事業務1部分 ESQﾌﾟﾘﾝﾀｰ 1台ﾘﾌﾟﾚｰｽの件(富士ｾﾞﾛｯｸｽ DocuP,1,G-K-GSUB 人事業務1部分 ESQﾌﾟﾘﾝﾀｰ 1台ﾘﾌﾟﾚｰｽの件(富士ｾﾞﾛｯｸｽ DocuP,LAJC-1610-00192,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000430058,2367,2367,JPY,2367,0,,
0007,2,202102,LAAN-1610-00127,K-GSUB 人事業務1部分 ESQﾌﾟﾘﾝﾀｰ 1台ﾘﾌﾟﾚｰｽの件(富士ｾﾞﾛｯｸｽ DocuP,1,G-K-GSUB 人事業務1部分 ESQﾌﾟﾘﾝﾀｰ 1台ﾘﾌﾟﾚｰｽの件(富士ｾﾞﾛｯｸｽ DocuP,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,2262,2262,,2262,0,AN7920,
0007,2,202102,LAAN-1611-00022,ユニキャリア様向け_Net Scaler Gateway Enterprise VPX,2,ユニキャリア様向け_Net Scaler製品保守　20161101-20211031,LAJC-1611-00048,,AN500B,,AN50M0,事業管理部（ＴＣ）,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000430061,2738,2738,JPY,2738,0,,
0007,2,202102,LAAN-1611-00022,ユニキャリア様向け_Net Scaler Gateway Enterprise VPX,2,ユニキャリア様向け_Net Scaler製品保守　20161101-20211031,,,AN500B,,AN50M0,事業管理部（ＴＣ）,42121,社外原価仕入,,3,2,0,,HSM,,,,1,,1,,,,05_LAKGFR-000060376,2531,2531,JPY,2531,0,,
0007,2,202102,LAAN-1611-00177,K-GSUB 長崎支社 ESQ PC 1台ﾘﾌﾟﾚｰｽの件（HP ProDesk 600 G2 SF,1,G-K-GSUB 長崎支社 ESQ PC 1台ﾘﾌﾟﾚｰｽの件（HP ProDesk 600 G2 SF/CT）,LAJC-1611-00222,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000430059,1783,1783,JPY,1783,0,,
0007,2,202102,LAAN-1611-00177,K-GSUB 長崎支社 ESQ PC 1台ﾘﾌﾟﾚｰｽの件（HP ProDesk 600 G2 SF,1,G-K-GSUB 長崎支社 ESQ PC 1台ﾘﾌﾟﾚｰｽの件（HP ProDesk 600 G2 SF/CT）,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,1704,1704,,1704,0,AN7920,
0007,2,202102,LAAN-1611-00180,K-GSUB 本社 ESQ PC 1台ﾘﾌﾟﾚｰｽの件（HP ProDesk 600 G2 SF/C,1,G-K-GSUB 本社 ESQ PC 1台ﾘﾌﾟﾚｰｽの件（HP ProDesk 600 G2 SF/CT）,LAJC-1611-00225,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000430060,1783,1783,JPY,1783,0,,
0007,2,202102,LAAN-1611-00180,K-GSUB 本社 ESQ PC 1台ﾘﾌﾟﾚｰｽの件（HP ProDesk 600 G2 SF/C,1,G-K-GSUB 本社 ESQ PC 1台ﾘﾌﾟﾚｰｽの件（HP ProDesk 600 G2 SF/CT）,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,1704,1704,,1704,0,AN7920,
0007,2,202102,LAAN-1612-00006,HIPD Iaas運用　サーバ 統合Nutanix(保守)　5年,1,I-HIPD Iaas運用　サーバ 統合Nutanix(保守)　5年,LAJC-1612-00023,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000430063,62153,62153,JPY,62153,0,,
0007,2,202102,LAAN-1612-00006,HIPD Iaas運用　サーバ 統合Nutanix(保守)　5年,1,I-HIPD Iaas運用　サーバ 統合Nutanix(保守)　5年,,LAPJ20120061,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,56914,56914,,56914,0,AN7800,
0007,2,202102,LAAN-1612-00183,GSUB 広島支社 ESQ PC 1台導入の件（HP ProDesk 600 G2 SF/CT）,1,G-GSUB 広島支社 ESQ PC 1台導入の件（HP ProDesk 600 G2 SF/CT）,LAJC-1612-00150,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000430065,1783,1783,JPY,1783,0,,
0007,2,202102,LAAN-1612-00183,GSUB 広島支社 ESQ PC 1台導入の件（HP ProDesk 600 G2 SF/CT）,1,G-GSUB 広島支社 ESQ PC 1台導入の件（HP ProDesk 600 G2 SF/CT）,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,1704,1704,,1704,0,AN7920,
0007,2,202102,LAAN-1612-00184,GSUB 広島支社 ESQ PC 1台ﾘﾌﾟﾚｰｽの件（HP ProDesk 600 G2 SF/C,1,G-GSUB 広島支社 ESQ PC 1台ﾘﾌﾟﾚｰｽの件（HP ProDesk 600 G2 SF/CT）,LAJC-1612-00152,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000430066,1783,1783,JPY,1783,0,,
0007,2,202102,LAAN-1612-00184,GSUB 広島支社 ESQ PC 1台ﾘﾌﾟﾚｰｽの件（HP ProDesk 600 G2 SF/C,1,G-GSUB 広島支社 ESQ PC 1台ﾘﾌﾟﾚｰｽの件（HP ProDesk 600 G2 SF/CT）,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,1704,1704,,1704,0,AN7920,
0007,2,202102,LAAN-1612-00253,SPARCS更改,2,G-K-GSUB ｻｰﾊﾞｰﾘﾌﾟﾚｰｽ【SPARCS更改】HP ProLiant DL120 Gen9,LAJC-1702-00362,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000430073,23434,23434,JPY,23434,0,,
0007,2,202102,LAAN-1612-00253,SPARCS更改,2,G-K-GSUB ｻｰﾊﾞｰﾘﾌﾟﾚｰｽ【SPARCS更改】HP ProLiant DL120 Gen9,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,22398,22398,,22398,0,AN7920,
0007,2,202102,LAAN-1612-00253,SPARCS更改,5,G-K-GSUB：サーバー用Firewall【SPARCS更改】,LAJC-1702-00359,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000430072,4258,4258,JPY,4258,0,,
0007,2,202102,LAAN-1612-00253,SPARCS更改,5,G-K-GSUB：サーバー用Firewall【SPARCS更改】,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,4070,4070,,4070,0,AN7920,
0007,2,202102,LAAN-1612-00520,I-ISIDファイルサーバー/仮想基盤 ハード＆ソフト,8,I-ISIDファイルサーバー/仮想基盤 ハード保守(Unity),LAJC-1703-00189,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000430095,39778,39778,JPY,39778,0,,
0007,2,202102,LAAN-1612-00520,I-ISIDファイルサーバー/仮想基盤 ハード＆ソフト,8,I-ISIDファイルサーバー/仮想基盤 ハード保守(Unity),,,AN700B,,AN7600,ＩＣＴ営業部,42121,社外原価仕入,,3,2,0,,HSM,,,,1,,1,,,,05_LAKGFR-000060376,37883,37883,JPY,37883,0,,
0007,2,202102,LAAN-1612-00520,I-ISIDファイルサーバー/仮想基盤 ハード＆ソフト,9,I-ISIDファイルサーバー/仮想基盤 ハード保守(Mellanoxスイッチ),LAJC-1703-00189,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000430105,21280,21280,JPY,21280,0,,
0007,2,202102,LAAN-1612-00520,I-ISIDファイルサーバー/仮想基盤 ハード＆ソフト,9,I-ISIDファイルサーバー/仮想基盤 ハード保守(Mellanoxスイッチ),,,AN700B,,AN7600,ＩＣＴ営業部,42121,社外原価仕入,,3,2,0,,HSM,,,,1,,1,,,,05_LAKGFR-000060376,20267,20267,JPY,20267,0,,
0007,2,202102,LAAN-1612-00520,I-ISIDファイルサーバー/仮想基盤 ハード＆ソフト,10,I-ISIDファイルサーバー/仮想基盤 ハード保守(Mellanoxケーブル・モジュール),LAJC-1703-00189,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000430100,1138,1138,JPY,1138,0,,
0007,2,202102,LAAN-1612-00520,I-ISIDファイルサーバー/仮想基盤 ハード＆ソフト,10,I-ISIDファイルサーバー/仮想基盤 ハード保守(Mellanoxケーブル・モジュール),,,AN700B,,AN7600,ＩＣＴ営業部,42121,社外原価仕入,,3,2,0,,HSM,,,,1,,1,,,,05_LAKGFR-000060376,1083,1083,JPY,1083,0,,
0007,2,202102,LAAN-1612-00520,I-ISIDファイルサーバー/仮想基盤 ハード＆ソフト,11,I-ISIDファイルサーバー/仮想基盤 ハード保守(東京UPS1),LAJC-1703-00189,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000430097,13615,13615,JPY,13615,0,,
0007,2,202102,LAAN-1612-00520,I-ISIDファイルサーバー/仮想基盤 ハード＆ソフト,11,I-ISIDファイルサーバー/仮想基盤 ハード保守(東京UPS1),,,AN700B,,AN7600,ＩＣＴ営業部,42121,社外原価仕入,,3,2,0,,HSM,,,,1,,1,,,,05_LAKGFR-000060376,12967,12967,JPY,12967,0,,
0007,2,202102,LAAN-1612-00520,I-ISIDファイルサーバー/仮想基盤 ハード＆ソフト,12,I-ISIDファイルサーバー/仮想基盤 ハード保守(東京UPS2),LAJC-1703-00189,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000430094,23966,23966,JPY,23966,0,,
0007,2,202102,LAAN-1612-00520,I-ISIDファイルサーバー/仮想基盤 ハード＆ソフト,12,I-ISIDファイルサーバー/仮想基盤 ハード保守(東京UPS2),,,AN700B,,AN7600,ＩＣＴ営業部,42121,社外原価仕入,,3,2,0,,HSM,,,,1,,1,,,,05_LAKGFR-000060376,22825,22825,JPY,22825,0,,
0007,2,202102,LAAN-1612-00520,I-ISIDファイルサーバー/仮想基盤 ハード＆ソフト,13,I-ISIDファイルサーバー/仮想基盤 ハード保守(東京UPSサポートサービス),LAJC-1703-00189,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000430104,3684,3684,JPY,3684,0,,
0007,2,202102,LAAN-1612-00520,I-ISIDファイルサーバー/仮想基盤 ハード＆ソフト,13,I-ISIDファイルサーバー/仮想基盤 ハード保守(東京UPSサポートサービス),,,AN700B,,AN7600,ＩＣＴ営業部,42121,社外原価仕入,,3,2,0,,HSM,,,,1,,1,,,,05_LAKGFR-000060376,3508,3508,JPY,3508,0,,
0007,2,202102,LAAN-1612-00520,I-ISIDファイルサーバー/仮想基盤 ハード＆ソフト,14,I-ISIDファイルサーバー/仮想基盤 ハード保守(関西UPS),LAJC-1703-00189,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000430098,12163,12163,JPY,12163,0,,
0007,2,202102,LAAN-1612-00520,I-ISIDファイルサーバー/仮想基盤 ハード＆ソフト,14,I-ISIDファイルサーバー/仮想基盤 ハード保守(関西UPS),,,AN700B,,AN7600,ＩＣＴ営業部,42121,社外原価仕入,,3,2,0,,HSM,,,,1,,1,,,,05_LAKGFR-000060376,11583,11583,JPY,11583,0,,
0007,2,202102,LAAN-1612-00520,I-ISIDファイルサーバー/仮想基盤 ハード＆ソフト,15,I-ISIDファイルサーバー/仮想基盤 ハード保守(関西UPSサポートサービス),LAJC-1703-00189,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000430102,3325,3325,JPY,3325,0,,
0007,2,202102,LAAN-1612-00520,I-ISIDファイルサーバー/仮想基盤 ハード＆ソフト,15,I-ISIDファイルサーバー/仮想基盤 ハード保守(関西UPSサポートサービス),,,AN700B,,AN7600,ＩＣＴ営業部,42121,社外原価仕入,,3,2,0,,HSM,,,,1,,1,,,,05_LAKGFR-000060376,3167,3167,JPY,3167,0,,
0007,2,202102,LAAN-1612-00520,I-ISIDファイルサーバー/仮想基盤 ハード＆ソフト,16,I-ISIDファイルサーバー/仮想基盤 ソフト保守(vSphere),LAJC-1703-00206,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000430096,21279,21279,JPY,21279,0,,
0007,2,202102,LAAN-1612-00520,I-ISIDファイルサーバー/仮想基盤 ハード＆ソフト,16,I-ISIDファイルサーバー/仮想基盤 ソフト保守(vSphere),,,AN700B,,AN7600,ＩＣＴ営業部,42121,社外原価仕入,,3,2,0,,HSM,,,,1,,1,,,,05_LAKGFR-000060376,20250,20250,JPY,20250,0,,
0007,2,202102,LAAN-1612-00520,I-ISIDファイルサーバー/仮想基盤 ハード＆ソフト,17,I-ISIDファイルサーバー/仮想基盤 ソフト保守(vCenter),LAJC-1703-00206,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000430103,12917,12917,JPY,12917,0,,
0007,2,202102,LAAN-1612-00520,I-ISIDファイルサーバー/仮想基盤 ハード＆ソフト,17,I-ISIDファイルサーバー/仮想基盤 ソフト保守(vCenter),,,AN700B,,AN7600,ＩＣＴ営業部,42121,社外原価仕入,,3,2,0,,HSM,,,,1,,1,,,,05_LAKGFR-000060376,12300,12300,JPY,12300,0,,
0007,2,202102,LAAN-1612-00520,I-ISIDファイルサーバー/仮想基盤 ハード＆ソフト,18,I-ISIDファイルサーバー/仮想基盤 ソフト保守(McAfee VSE),LAJC-1703-00206,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000430107,49770,49770,JPY,49770,0,,
